bin_centers_kpc,velocity_dispersions_kms,velocity_dispersions_err_kms
0.07116290046849995,11.711096674126404,1.078093834595424
0.126133217282079,8.0188399276523,0.7381940502386335
0.16747244666258607,8.72865532191606,0.8035378537739044
0.2058009182195126,9.808502019391483,0.9029457998656247
0.2370819914286733,8.61418403951684,0.792999918068405
0.2715459113839096,9.088256997589653,0.8366418712917858
0.30907116898106257,6.6280475348547245,0.6101612326810812
0.3482661412939852,7.406588912720478,0.6818317758257613
0.39162825221718955,7.3897310028028285,0.6802798794276608
0.4424146286153442,7.66415440292433,0.7055426010985818
0.48939645311761026,6.432496066824878,0.592159260884978
0.5347757846260399,7.482130123597201,0.6887859079596028
0.5854782588458973,6.387999872642559,0.5880630541892462
0.6371031648788402,7.0052369433708925,0.6448843322430878
0.702500260607987,6.050199371043778,0.5569659974207303
0.7664263306269389,6.024168836403204,0.5545696924726867
0.8293401801463993,7.76475886463892,0.7148039924887594
0.9019269455022185,6.052113372301155,0.5571421955183469
1.011223384237104,6.008668643722709,0.553142784077267
