bin_centers_kpc,velocity_dispersions_kms,velocity_dispersions_err_kms
0.04449167530135111,13.198883525351281,2.141141642821894
0.07611392854001195,12.600609843219996,2.0440888358814226
0.09257086679247753,10.771222625222508,1.7473230415794183
0.10974724592601141,10.173467814291303,1.6503544066624078
0.12453550983830468,11.674484097696498,1.893851401296814
0.13572975790162017,7.881522361627993,1.2785517581771768
0.14927656273566897,7.376663059591163,1.1966527647296774
0.1611005921492481,11.139124977445844,1.8070046839944383
0.1747407290153999,12.87131040644065,2.088002265947975
0.18856707742449336,10.801047707465576,1.7521613088062307
0.1982964442176785,11.040041952628147,1.7909312948985767
0.20857042102314466,10.558622069190656,1.7128346772467409
0.21906218545591843,10.692755786783382,1.7345940395361852
0.22772530038712238,9.951143811537182,1.614288690984155
0.23672283304472744,10.108849692485448,1.6398719631122614
0.24780212592434414,11.947449628752528,1.9381322576644364
0.2570437689088553,11.758127088596167,1.9074200861481858
0.26621217195335983,13.689922340327959,2.220798657217776
0.2765966104435776,9.24043032718601,1.4989957395359117
0.285025083949819,8.736148434732792,1.4171904142916403
0.29593021980614137,11.15438431620877,1.8094800756140756
0.3056680711951065,11.922354059320226,1.9340612187270427
0.3157715575851503,9.888530038169955,1.6041313956861638
0.3234936580433125,10.643263251070087,1.7265652900574096
0.3309632780597622,11.837561759967828,1.9203060914251517
0.3399609094089734,10.45959644989886,1.696770600556872
0.35003084374204224,10.271350036823172,1.6662329999049652
0.3573034852813514,9.767750373981773,1.5845383469178607
0.3680882409700837,12.89154251519393,2.091284347382404
0.3774162032559179,7.732903043080537,1.254442521114923
0.3892953175913648,10.1939855849056,1.653682828569894
0.3984161831562779,11.382229917495815,1.8464415128532532
0.4083230722097356,11.85364589704921,1.9229152830001555
0.4164329135308208,11.406363643990462,1.850356520262396
0.42863338698697584,12.428510305786958,2.0161706043430887
0.4382433239128753,12.980441765250234,2.105705710063997
0.44891405633705006,9.320486772921814,1.5119826099338516
0.4584183316785289,9.072543889757654,1.4717609630677029
0.46785542977804395,9.70493498988503,1.5743483460408123
0.4794946250626187,8.77755960569787,1.4239081932962843
0.49086718904843335,9.92431357827835,1.609936252415637
0.5022190032028009,10.96645003252144,1.7789931090351252
0.5112993517536726,7.3556906005164695,1.1932505826139739
0.5225551290321817,9.320620885124045,1.5120043658058886
0.5324495067741094,11.215398249493276,1.8193778425802658
0.5452021866114285,9.19758978726149,1.492046086267347
0.5554963429359455,12.081259955205963,1.959839158983684
0.5680603811566696,12.066722399793749,1.9574808560849475
0.5785174745522252,8.640455641007051,1.4016669933014778
0.5883915568937951,10.08614865728451,1.6361893689208256
0.5986342641996791,11.088277356597917,1.7987561106793692
0.6104783231965533,9.752818755837234,1.5821161186026715
0.6202156126890189,9.070674262641525,1.47145766949994
0.6323336272971379,9.1094788689122,1.4777526078755885
0.6447102850416442,9.00548955389229,1.460883313410644
0.6551762477674296,14.83093850173027,2.4058959204536268
0.6693021148709588,9.695114070608208,1.5727551825589157
0.6816926146695075,10.875045069477087,1.7641652660316653
0.693962240777085,10.992633897296864,1.7832406927896902
0.7034403711382531,11.816281140866613,1.9168539191520102
0.7153795641983864,11.398175061686066,1.8490281568039308
0.7296672620865023,7.878971012164364,1.2781378746413856
0.7401679301006445,11.940795838768784,1.937052870397368
0.7478345439864269,9.463963507070275,1.5352576096466155
0.7617711278110619,9.873814385854933,1.6017442016547547
0.7767624386930312,12.531371160327778,2.032856838345425
0.7921004290158792,11.252466396306191,1.8253910900349408
0.8028284616846108,9.370502429937986,1.5200962208938038
0.8120969631243924,12.909482438971178,2.094194587312527
0.821578138157707,10.905377717341787,1.769085871274936
0.8343670179519972,9.896276545938083,1.60538804518511
0.8491497148669291,9.999705258814275,1.6221663979736114
0.862751099458617,11.052147921748539,1.7928951424134518
0.8748954506115654,8.94327739289774,1.4507911682424923
0.8864023405337107,8.697396767212348,1.4109040637152872
0.9011166911292682,9.163685480141021,1.4865460813838107
0.9179062103085054,7.442368044195555,1.2073115207075766
0.9320773466470186,11.879406107785194,1.9270941409943747
0.9481698020578945,9.381980208441016,1.5219581624339895
0.9612323999182613,10.042251529884803,1.6290683145304872
0.9788362097046857,9.835547773255946,1.5955365373770867
0.9918422271626497,12.020644522522163,1.950006037351262
1.0095109166396914,6.652777417621986,1.0792230071532831
1.0347700353727123,10.294254912839799,1.6699486614432064
1.0508510838889298,10.040738073101577,1.6288227994202922
1.072865504969173,8.265392339527255,1.3408236915214296
1.1036587333445627,10.389391097096166,1.6853817884542321
1.124780492966848,8.30892196440226,1.3478851291299416
1.152133620623701,8.334771805672402,1.3520785271167888
1.1797397492905473,10.899014924101603,1.7680536899131523
1.2174454072140148,9.121611122695608,1.479720719325852
1.2610468929400356,8.093636226593155,1.3129611707933642
1.3208694994858672,8.88921730021976,1.4420214631818098
1.3983927992092209,7.859856366706912,1.275037069690867
1.4655402094991188,7.694254520847288,1.2481729029136415
1.5324782699267943,8.668752110765121,1.4062572868386154
1.6214814576299568,7.754284045134765,1.2579109776533597
1.8387369784104635,8.680727291868434,1.4081999177354931
