{{0.000000e+00,1.447196e-01,117,125,117,2.592686e+00,-3.003780e+00,3.758065e+01,-4.110933e-01}
,{1.279737e+01,1.454982e-01,118,124,115,2.521086e+00,-2.932393e+00,3.758065e+01,-4.113069e-01}
,{3.633226e+01,3.798889e-02,118,123,112,1.865799e+00,-2.276696e+00,3.758065e+01,-4.108971e-01}
,{7.023801e+01,9.784255e-02,125,117,107,2.547553e+00,-2.958526e+00,3.758065e+01,-4.109735e-01}
,{1.144903e+02,6.274723e-02,127,116,105,2.169560e+00,-2.580321e+00,3.758065e+01,-4.107610e-01}
,{1.551571e+02,8.970453e-02,129,119,106,2.839909e+00,-3.250818e+00,3.758065e+01,-4.109089e-01}
,{1.666940e+02,7.099147e-02,130,118,109,2.459346e+00,-2.870601e+00,3.758065e+01,-4.112553e-01}
,{1.758624e+02,4.722810e-02,135,113,106,2.377527e+00,-2.788574e+00,3.758065e+01,-4.110468e-01}
,{2.015345e+02,9.229285e-02,130,117,104,2.733298e+00,-3.144612e+00,3.758065e+01,-4.113138e-01}
,{2.344861e+02,7.550190e-02,129,115,100,2.159459e+00,-2.571568e+00,3.758065e+01,-4.121089e-01}
,{2.668505e+02,1.092881e-01,126,115,95,2.562852e+00,-2.973717e+00,3.758065e+01,-4.108655e-01}
,{2.839752e+02,1.144069e-01,128,113,93,2.545530e+00,-2.957172e+00,3.758065e+01,-4.116425e-01}
,{3.304227e+02,7.085169e-02,127,114,89,2.456092e+00,-2.866703e+00,3.758065e+01,-4.106112e-01}
,{3.470813e+02,1.424964e-01,129,113,86,2.557755e+00,-2.969009e+00,3.758065e+01,-4.112537e-01}
,{3.551355e+02,8.786404e-02,127,116,88,2.327978e+00,-2.739130e+00,3.758065e+01,-4.111524e-01}
,{3.631896e+02,8.861343e-02,127,116,88,2.229847e+00,-2.640980e+00,3.758065e+01,-4.111337e-01}
,{3.767961e+02,9.003550e-02,128,113,85,2.112013e+00,-2.523270e+00,3.758065e+01,-4.112565e-01}
,{4.222863e+02,1.226264e-01,128,112,81,2.739768e+00,-3.151061e+00,3.758065e+01,-4.112932e-01}
,{4.332173e+02,7.800394e-02,130,112,79,2.390371e+00,-2.801568e+00,3.758065e+01,-4.111966e-01}
,{4.414741e+02,7.134328e-02,129,111,79,2.339656e+00,-2.750716e+00,3.758065e+01,-4.110607e-01}
,{4.575180e+02,9.273683e-02,133,108,79,2.302033e+00,-2.713191e+00,3.758065e+01,-4.111581e-01}
,{4.772800e+02,1.036593e-01,132,109,74,2.609382e+00,-3.020184e+00,3.758065e+01,-4.108015e-01}
,{5.040969e+02,9.980355e-02,132,107,72,2.284256e+00,-2.695296e+00,3.758065e+01,-4.110398e-01}
,{5.443785e+02,1.108216e-01,131,106,67,2.797186e+00,-3.208191e+00,3.758065e+01,-4.110040e-01}
,{5.667946e+02,1.075455e-01,133,105,67,2.560695e+00,-2.972083e+00,3.758065e+01,-4.113882e-01}
,{6.428203e+02,1.197085e-01,134,106,61,2.332167e+00,-2.743086e+00,3.758065e+01,-4.109193e-01}
,{6.793054e+02,9.221726e-02,134,102,54,2.622017e+00,-3.032839e+00,3.758065e+01,-4.108214e-01}
,{6.978281e+02,1.254976e-01,136,101,53,2.547306e+00,-2.958537e+00,3.758065e+01,-4.112306e-01}
,{7.344835e+02,9.919834e-02,136,97,49,2.393919e+00,-2.804814e+00,3.758065e+01,-4.108942e-01}
,{7.693676e+02,1.186025e-01,137,98,44,2.412741e+00,-2.824042e+00,3.758065e+01,-4.113011e-01}
,{8.031111e+02,1.356563e-01,135,96,41,2.592889e+00,-3.004206e+00,3.758065e+01,-4.113169e-01}
,{8.302251e+02,1.046161e-01,135,94,40,2.392279e+00,-2.803491e+00,3.758065e+01,-4.112116e-01}
,{8.574169e+02,1.352048e-01,136,97,39,2.718865e+00,-3.130065e+00,3.758065e+01,-4.111991e-01}
,{8.829203e+02,1.086629e-01,137,98,38,2.397680e+00,-2.808844e+00,3.758065e+01,-4.111641e-01}
,{9.126560e+02,1.016951e-01,139,96,36,2.689422e+00,-3.100040e+00,3.758065e+01,-4.106174e-01}
,{9.330211e+02,1.207413e-01,137,95,34,2.502870e+00,-2.914056e+00,3.758065e+01,-4.111867e-01}
,{9.512369e+02,1.078169e-01,137,92,31,2.352216e+00,-2.763357e+00,3.758065e+01,-4.111411e-01}
,{9.678892e+02,1.042341e-01,137,92,30,2.563183e+00,-2.974046e+00,3.758065e+01,-4.108631e-01}
,{9.881945e+02,1.655993e-01,139,90,29,2.704254e+00,-3.115551e+00,3.758065e+01,-4.112964e-01}
,{1.001898e+03,1.004784e-01,139,89,26,2.283866e+00,-2.695081e+00,3.758065e+01,-4.112148e-01}
,{1.015948e+03,8.844598e-02,140,88,25,2.349824e+00,-2.760745e+00,3.758065e+01,-4.109207e-01}
,{1.035636e+03,1.110990e-01,140,89,23,2.747412e+00,-3.158051e+00,3.758065e+01,-4.106392e-01}
,{1.052602e+03,1.754642e-01,140,87,19,2.844589e+00,-3.255947e+00,3.758065e+01,-4.113572e-01}
,{1.093512e+03,1.255875e-01,138,86,16,2.527338e+00,-2.938034e+00,3.758065e+01,-4.106960e-01}
,{1.144931e+03,1.235436e-01,138,86,11,2.644786e+00,-3.055788e+00,3.758065e+01,-4.110017e-01}
,{1.197353e+03,1.140666e-01,139,84,7,2.527359e+00,-2.937959e+00,3.758065e+01,-4.105994e-01}
,{1.229348e+03,1.411839e-01,139,82,3,2.509684e+00,-2.921097e+00,3.758065e+01,-4.114126e-01}
,{1.266551e+03,1.276623e-01,142,79,255,2.897156e+00,-3.307843e+00,3.758065e+01,-4.106863e-01}
,{1.318481e+03,1.123801e-01,142,81,254,2.552503e+00,-2.963199e+00,3.758065e+01,-4.106958e-01}
,{1.361900e+03,1.110026e-01,142,78,248,2.379876e+00,-2.790583e+00,3.758065e+01,-4.107067e-01}
,{1.391437e+03,1.161623e-01,144,78,245,2.779965e+00,-3.190783e+00,3.758065e+01,-4.108189e-01}
,
